"inventory_id","product_id","warehouse_location","quantity_available","quantity_reserved","reorder_point","reorder_quantity","last_restocked_at","created_at","updated_at"
"3ea922f9-0ea5-4a50-9421-25c81be28ebe","de332998-cacb-48cf-a923-4cfe1c76ec7f","Warehouse-Central","186","21","47","190","2026-01-30 19:48:26","2025-03-03 22:16:39","2025-03-03 22:16:39"
"3eb1b448-108b-49fd-a5fd-8eb3f252de22","ca1ddca1-638e-4248-8273-04fafa20fd6b","Warehouse-East","363","3","10","109","2026-01-30 19:51:48","2025-03-13 13:40:15","2025-03-13 13:40:15"
"3eba1368-f111-4233-94d4-e5c7ef1a9da2","859e06e5-a4e6-4c87-b727-b1c138710678","Warehouse-East","932","45","26","126","2026-01-30 19:48:18","2025-04-18 02:20:13","2025-04-18 02:20:13"
"3ef009ea-e19a-4705-a4f6-b001440806f5","ac57019c-eb0d-47f0-9b59-3af42bfea1df","Warehouse-West","343","49","26","57","2026-01-30 19:48:42","2025-09-10 06:23:41","2025-09-10 06:23:41"
"3efd3f06-2071-4d61-98d1-ba3aa664faa7","c9b3a8b6-f9d2-4cee-bd2f-9ac757c49ccc","Warehouse-Central","722","48","28","146","2026-01-30 19:51:32","2025-07-31 17:08:34","2025-07-31 17:08:34"
"3f079f60-4a04-4d65-a86b-f5073460757e","bc6dad2e-61f5-4b48-beff-051ae9dc51ea","Warehouse-East","591","34","35","197","2026-01-30 19:47:59","2025-07-22 04:35:38","2025-07-22 04:35:38"
"3f14b76d-0f48-41e7-9cec-ac5e04b985cb","ae203857-0293-4a72-87e2-ac3d201de1c2","Warehouse-West","662","48","49","163","2026-01-30 19:52:31","2025-12-16 13:10:50","2025-12-16 13:10:50"
"3f37e422-361f-4053-b785-8dbcb7d3b282","40bce94d-f917-41bd-9f91-00bd297bcfbb","Warehouse-West","61","39","39","159","2026-01-30 19:49:38","2025-09-03 22:30:13","2025-09-03 22:30:13"
"3f3d3a37-36ea-4d54-9b0b-af9e573d1705","dc5fba11-2885-44d8-b3de-2eca8f8e4a09","Warehouse-Central","734","10","45","130","2026-01-30 19:51:01","2025-10-26 15:24:01","2025-10-26 15:24:01"
"3f54749a-1dbe-474e-9134-5b5595fe8ffe","5db52b24-e299-43a5-bd3a-11537d7f63e5","Warehouse-Central","597","19","27","188","2026-01-30 19:49:08","2025-09-30 21:05:29","2025-09-30 21:05:29"
"3f63b2b4-d9d8-4b07-be3e-e308d4d532e9","c593a676-8672-439c-b745-29500b5b6f77","Warehouse-East","543","6","30","67","2026-01-30 19:52:27","2025-08-08 20:38:39","2025-08-08 20:38:39"
"3f735456-acbc-4047-aeec-9c519135f1bf","3c18afcd-53bd-4baf-be42-5829063eba63","Warehouse-West","20","10","31","115","2026-01-30 19:48:12","2025-10-29 13:44:50","2025-10-29 13:44:50"
"3f80b284-a4ac-4029-bc55-c7f8b0852fcd","28509e6c-d92c-4025-93cb-b23f374f2490","Warehouse-East","342","32","21","86","2026-01-30 19:48:57","2025-05-02 11:00:25","2025-05-02 11:00:25"
"3f9cd7fa-59e3-4a17-ba13-0a5d48c99073","fceab42c-13fb-425d-81a6-02ec80df299a","Warehouse-West","669","25","20","57","2026-01-30 19:52:22","2025-07-19 13:39:55","2025-07-19 13:39:55"
"3f9e4e60-08be-46a7-bcf3-373a91037301","45c83507-4865-426f-a6f3-e78350a06229","Warehouse-East","375","1","14","51","2026-01-30 19:52:59","2025-05-15 03:14:02","2025-05-15 03:14:02"
"3fb01bb0-1dcc-4d79-8727-3b0bce5b5b57","c8ad5c68-3ac4-4297-a480-afae19e815bc","Warehouse-West","535","41","49","51","2026-01-30 19:49:48","2025-06-19 06:37:08","2025-06-19 06:37:08"
"3fb236e6-f418-4b19-b8f4-52678345b4b4","44aefe07-7f6d-48ff-95f5-cf76e013ee4f","Warehouse-East","12","5","33","81","2026-01-30 19:50:39","2026-01-06 03:12:13","2026-01-06 03:12:13"
"3fc7674e-4672-4d3f-9a32-9771866551a7","b2baa977-5890-404c-aa30-2148411d7f36","Warehouse-West","794","26","19","136","2026-01-30 19:50:35","2026-01-21 06:05:46","2026-01-21 06:05:46"
"3fdaf2cf-88df-463b-894f-a80be347e57e","7710b2ae-eb11-4eb3-9358-3cc408111d9b","Warehouse-East","208","17","43","119","2026-01-30 19:49:07","2025-12-10 01:16:26","2025-12-10 01:16:26"
"3fe12ca4-b61a-43aa-9418-861827c93f5a","34182032-e767-49a6-a2bf-f4b7539c634c","Warehouse-West","894","21","14","158","2026-01-30 19:51:02","2025-06-16 09:31:59","2025-06-16 09:31:59"
"3fef2649-e4ff-4314-8792-54d4620491a6","ce0010d7-8a25-4d42-b64e-8964a5495ef4","Warehouse-West","987","31","24","161","2026-01-30 19:48:43","2025-07-20 01:09:30","2025-07-20 01:09:30"
"3ff22148-0f5d-4298-b9d7-b92dfd6293b9","1ca0c886-d1eb-4dad-9f3d-4c989de4066f","Warehouse-West","54","15","16","76","2026-01-30 19:50:07","2025-09-15 21:57:37","2025-09-15 21:57:37"
"3ffc9932-027e-4def-833b-4dd29d498002","ca6ebdce-f4be-45a5-9e37-afb2e59be392","Warehouse-West","171","12","39","192","2026-01-30 19:49:57","2025-03-31 09:27:45","2025-03-31 09:27:45"
"400b37d4-60ff-4eca-ad49-99e75813bfcd","8bb8ce27-e14c-4780-b5a2-88a32e2e256a","Warehouse-East","377","31","28","50","2026-01-30 19:52:15","2026-01-03 20:10:57","2026-01-03 20:10:57"
"4012cd6c-8ed4-4630-a91d-ebca59a7472f","513780c5-28e5-4567-b26f-2122014cacc7","Warehouse-West","979","36","37","128","2026-01-30 19:50:21","2026-01-10 23:40:20","2026-01-10 23:40:20"
"4012fbb5-d0c1-4c50-9646-a414a0ba2878","518510d8-731f-44fc-a9ff-e646d5595965","Warehouse-West","806","5","25","178","2026-01-30 19:52:32","2025-09-16 06:37:48","2025-09-16 06:37:48"
"40203b54-1879-4159-9a62-090abb03cd16","43c6005d-968a-47b6-932a-c2fc6f879ca1","Warehouse-Central","894","4","19","127","2026-01-30 19:51:43","2025-02-03 13:04:30","2025-02-03 13:04:30"
"402eaca9-aa8d-44a7-b44b-213de689ee27","4c645409-472c-4cb1-a62d-f28a54a4aba2","Warehouse-West","659","21","37","52","2026-01-30 19:52:33","2025-11-10 01:03:23","2025-11-10 01:03:23"
"402f800b-e736-44e0-b7e3-bbf7c15962c3","77cdeae7-ac9a-4262-ba24-140af69d774d","Warehouse-West","501","2","39","54","2026-01-30 19:51:21","2025-12-20 10:50:04","2025-12-20 10:50:04"
"4037406b-d4e2-4db5-bd67-fceef98286e7","daa81653-f730-4c6a-b2a2-d150bc145383","Warehouse-Central","755","50","10","185","2026-01-30 19:52:47","2025-09-14 14:56:19","2025-09-14 14:56:19"
"403861bd-5d1a-4116-bcf7-e56664a7dca3","4a4a856e-9a59-41b5-92d2-fccfd84cff2f","Warehouse-Central","558","2","16","141","2026-01-30 19:51:14","2025-08-18 13:15:45","2025-08-18 13:15:45"
"40451b35-a7a5-47fd-a67f-120dfe6bf0c3","34f35008-5d32-4179-ab72-fe9c61ea6edb","Warehouse-East","100","14","36","98","2026-01-30 19:51:13","2025-11-02 19:55:26","2025-11-02 19:55:26"
"404686a5-1a1d-482c-b0ee-096d8cee18d5","19b42c9a-c4c5-43a7-b84a-7840ce6ddec7","Warehouse-East","226","15","41","51","2026-01-30 19:53:39","2025-10-18 07:53:46","2025-10-18 07:53:46"
"404f9697-5735-4146-a95b-d94216d24a48","3c8d482e-80c7-48ec-9ba4-eb3796e87c05","Warehouse-Central","410","44","38","149","2026-01-30 19:50:10","2026-01-02 06:24:38","2026-01-02 06:24:38"
"40533cf4-d330-4166-9a10-2b6561c83ed3","aa748b14-6f27-4cd1-bdb1-074c983b1cbe","Warehouse-Central","436","38","15","155","2026-01-30 19:53:18","2025-02-08 12:08:31","2025-02-08 12:08:31"
"40581901-c074-4008-a365-c65cb135e654","df836d6e-c857-4e37-87e7-4833ac276afb","Warehouse-Central","421","2","43","52","2026-01-30 19:52:04","2025-04-26 02:27:25","2025-04-26 02:27:25"
"4072ebd7-d66d-4ab4-ab4f-50d6427b73c9","2a3e364f-af8b-4d97-9988-7c6ad0cae676","Warehouse-East","825","39","34","58","2026-01-30 19:49:19","2025-06-15 17:01:54","2025-06-15 17:01:54"
"4073632b-5c96-40ed-ba45-f798456a1a71","66d7e216-18bb-452a-b966-be991421562f","Warehouse-Central","816","45","19","98","2026-01-30 19:52:37","2025-06-06 23:10:20","2025-06-06 23:10:20"
"407d9a18-6751-4e86-b6fa-028587bf20e1","922e8bb1-422d-4373-8968-4b2c5663511f","Warehouse-East","955","1","27","197","2026-01-30 19:51:02","2025-11-02 03:54:06","2025-11-02 03:54:06"
"4083aad5-c515-4f32-8c8d-e3083df8293d","49a9bbf3-4d81-4e9a-8ab6-05469ada9ca6","Warehouse-Central","149","40","42","114","2026-01-30 19:50:54","2025-03-04 05:53:17","2025-03-04 05:53:17"
"4096bc84-8296-4bb7-8434-39e19494eda0","2aba14db-2fb0-428f-b27f-1d3801a46ccc","Warehouse-West","0","0","22","172","2026-01-30 19:50:39","2025-11-17 15:43:27","2025-11-17 15:43:27"
"409d730d-4413-4e47-91d5-22d3d7ce9436","ba22686c-bc5b-40ef-9885-e0c2bc317748","Warehouse-West","916","40","25","80","2026-01-30 19:50:17","2025-11-25 22:53:42","2025-11-25 22:53:42"
"40ae5cf3-f0cd-454f-8f81-1b11080d13df","e90e2c96-ca58-4639-b8d6-3b9c8772c740","Warehouse-East","173","9","44","100","2026-01-30 19:49:53","2025-04-08 21:38:36","2025-04-08 21:38:36"
"40afb07b-8f02-40f9-83a9-af9d0cba838b","78b445f9-e118-4cb1-9873-4c8216b3a318","Warehouse-East","923","18","17","135","2026-01-30 19:51:54","2025-07-13 09:56:44","2025-07-13 09:56:44"
"40b0eb2d-ed72-46d2-a0b4-e4a3a1ddf516","c7686bd7-ff28-4918-8913-d3ebe1e6aae6","Warehouse-Central","343","12","36","122","2026-01-30 19:49:44","2025-12-27 08:45:47","2025-12-27 08:45:47"
"40b448cb-f5d9-43a1-a046-660f9b6a0d65","1a29773b-49f5-4009-b9d8-093470b981e0","Warehouse-East","294","3","45","121","2026-01-30 19:53:09","2025-10-16 19:11:30","2025-10-16 19:11:30"
"40bae4fd-e780-4d31-8a6f-23f505b98d3e","247f36d3-0a05-4c1c-8b8b-c21199d97f3b","Warehouse-Central","431","48","35","186","2026-01-30 19:48:00","2025-12-08 18:01:28","2025-12-08 18:01:28"
"40dff0ef-17af-464f-9ca8-635dcd8c9803","d75b6f21-3162-4a87-8322-0845a2789a11","Warehouse-West","242","19","16","96","2026-01-30 19:50:10","2025-03-29 03:07:54","2025-03-29 03:07:54"
"40e66097-e1d9-4b6e-bce8-cf3abffff049","a5e7fb29-687a-49b9-8904-ac1dce980aba","Warehouse-Central","991","0","30","98","2026-01-30 19:50:34","2025-03-20 08:43:55","2025-03-20 08:43:55"
"40ea7de7-af9b-4733-9a79-d44fb38c5ad1","a83926b8-f18b-40b8-8979-276f55e95763","Warehouse-West","379","34","17","73","2026-01-30 19:50:59","2025-09-24 04:05:17","2025-09-24 04:05:17"
"40efce93-73b8-4373-ba3f-2c31b4566966","1bcff753-8b29-4898-8360-9f10a1b4c2c1","Warehouse-Central","578","8","21","105","2026-01-30 19:49:04","2025-11-23 14:29:30","2025-11-23 14:29:30"
"40f15b21-1b98-4e7a-a54e-c2128ddc1d6e","1629f5c4-6000-42fa-81a8-f7384e49ff9b","Warehouse-Central","467","18","26","193","2026-01-30 19:53:28","2025-06-27 05:39:23","2025-06-27 05:39:23"
"410568cc-355e-4833-a353-72396252437d","2ca45ed2-06c8-467d-b63a-7d248c31ac89","Warehouse-West","518","0","16","86","2026-01-30 19:49:18","2025-10-24 21:27:31","2025-10-24 21:27:31"
"41244518-cd89-46ff-a8e4-550f61996574","d0582f75-2d23-41d6-87c9-efb99c095210","Warehouse-West","172","15","18","64","2026-01-30 19:48:36","2025-05-22 17:09:19","2025-05-22 17:09:19"
"4127f50a-aac5-4179-be3e-e6c28d3a2f14","beac6bb6-48ca-4451-9e22-8e1c9ee92cc7","Warehouse-Central","959","35","31","137","2026-01-30 19:51:48","2025-02-15 07:18:16","2025-02-15 07:18:16"
"412a4d1f-8c7b-400f-8398-20a60a71ee9c","c80f71c4-53c8-4e31-9f36-c092bdcb149f","Warehouse-West","237","29","23","140","2026-01-30 19:52:34","2026-01-09 04:07:22","2026-01-09 04:07:22"
"416147ed-cf25-4977-9d25-766be4b05164","e83fc61d-2c88-43d4-a4b1-ededab3912fb","Warehouse-West","263","49","50","153","2026-01-30 19:48:21","2025-06-17 15:53:32","2025-06-17 15:53:32"
"4163feef-17a8-4707-b3d5-0b9adf45caf4","8b690a25-a474-4751-b8dd-e9d92ac33699","Warehouse-Central","944","39","44","63","2026-01-30 19:50:20","2025-06-02 10:45:10","2025-06-02 10:45:10"
"417948b4-e711-409e-a26c-5e977ad3ea9b","a209b919-f369-4e07-8a5e-5b89599b7842","Warehouse-Central","167","4","14","161","2026-01-30 19:51:13","2026-01-02 13:09:24","2026-01-02 13:09:24"
"417d1dd3-e510-4c2c-8ef8-09d4b39a7782","3b9c622f-ed44-4828-a15c-d77e18ca67cd","Warehouse-East","693","18","42","157","2026-01-30 19:49:02","2026-01-04 21:53:34","2026-01-04 21:53:34"
"4198b5dc-ace9-4a60-b94d-50e978b31702","2c50b30e-dbe2-4146-958e-d9d24b53ebe8","Warehouse-Central","903","47","18","147","2026-01-30 19:50:29","2025-07-10 14:28:33","2025-07-10 14:28:33"
"41b9768c-856a-46a5-ad2a-ac151ea06a46","96a0b159-58cd-468a-96b5-fec75b5be884","Warehouse-East","9","7","25","59","2026-01-30 19:51:48","2025-03-14 07:48:30","2025-03-14 07:48:30"
"41c4dfa9-9f17-4712-ac67-e901bd901b93","560aa965-11c7-47e3-abc8-d952d89473a4","Warehouse-East","264","35","49","75","2026-01-30 19:50:41","2026-01-18 07:05:14","2026-01-18 07:05:14"
"41c56b86-e28e-4bc8-b059-85d9bd003dd8","6cc3b382-f4d3-456b-a5a7-6e3b98d196f1","Warehouse-West","537","15","18","185","2026-01-30 19:50:53","2025-07-16 10:32:31","2025-07-16 10:32:31"
"41ca8bf1-0bc2-4fbb-b8f3-26cdd35e14df","67edfab2-d392-4dcf-8603-8d523c7272c3","Warehouse-West","588","46","46","99","2026-01-30 19:49:39","2025-11-07 19:33:03","2025-11-07 19:33:03"
"41cd0f33-fbab-4ee2-bd8b-e0693e7ee010","7041f04e-29aa-4fbc-89fb-cf2e62fc9bce","Warehouse-West","44","1","20","156","2026-01-30 19:49:22","2025-06-13 11:39:54","2025-06-13 11:39:54"
"41d593af-6f39-48b6-b20b-bd98d8709404","bdc617ac-0a0c-4ec8-b11a-57c579461975","Warehouse-Central","394","16","24","179","2026-01-30 19:52:21","2025-10-30 10:54:24","2025-10-30 10:54:24"
"41d7ac2e-f62b-4d88-8d60-5437c0c38c30","7039b075-a89c-44e9-b168-7b4f0809abdc","Warehouse-West","512","1","42","177","2026-01-30 19:49:01","2025-03-22 05:30:50","2025-03-22 05:30:50"
"41eb2ca8-71c6-4577-b0d8-d0230663f361","a5fbb35b-4df8-405c-add8-dc12db5d8f58","Warehouse-West","104","34","47","194","2026-01-30 19:52:38","2025-11-14 09:41:04","2025-11-14 09:41:04"
"41fe6a05-748d-4c9e-81d6-48318e55f6ff","d1e02314-2714-4dfe-8912-0b817a3085b9","Warehouse-West","512","28","29","134","2026-01-30 19:49:58","2025-12-13 13:58:48","2025-12-13 13:58:48"
"4201ce0d-bf1e-4122-988c-91d707ffbef1","7a05aa67-b206-4052-abdc-1d6cbc5103b3","Warehouse-East","490","46","35","181","2026-01-30 19:48:00","2025-07-04 01:08:37","2025-07-04 01:08:37"
"420470ee-c8bd-4f81-9d08-3355445bfe8d","5a1d7b30-2191-4604-ac0f-a49d338c8c22","Warehouse-Central","491","46","31","61","2026-01-30 19:51:16","2025-07-28 16:19:35","2025-07-28 16:19:35"
"420a2a8c-2fed-483a-a513-065e350173b1","c004e4dd-2060-46f9-ad1d-3d0809d6c572","Warehouse-East","13","3","14","147","2026-01-30 19:48:56","2025-10-15 11:00:16","2025-10-15 11:00:16"
"420ea2ca-6c07-47fc-bace-5c15eadcd5fe","2f73658c-4b20-43f4-ae7d-a6014d26de17","Warehouse-East","651","43","32","61","2026-01-30 19:48:25","2025-08-26 11:22:28","2025-08-26 11:22:28"
"42475557-55c9-4507-a294-00a0aac63815","d1a9810b-259f-4c68-b559-04cff12a4e2f","Warehouse-Central","436","17","48","68","2026-01-30 19:51:26","2025-08-21 21:29:09","2025-08-21 21:29:09"
"424cc1fd-0be2-430a-b45d-9eb4825bf0a4","82f4d366-7750-4227-9042-ba79bb528552","Warehouse-East","718","33","46","52","2026-01-30 19:50:25","2025-03-01 05:53:15","2025-03-01 05:53:15"
"42573daf-348a-4654-aeda-2f8285bbccec","68da9f8f-c475-4f83-b669-32c8dbe5375b","Warehouse-East","348","7","49","63","2026-01-30 19:50:15","2025-03-30 07:10:02","2025-03-30 07:10:02"
"425fcaa1-836c-475a-b5a0-1e134a2adb63","7f140dae-cb59-43c4-afa1-5e71486ff9ba","Warehouse-West","261","39","15","178","2026-01-30 19:52:21","2025-05-29 10:28:32","2025-05-29 10:28:32"
"42653331-ca80-4e82-9cec-f79d9b7bd9ce","bcaba406-e94a-4439-b2b8-b4e5fa0bba04","Warehouse-Central","622","50","46","162","2026-01-30 19:50:00","2026-01-03 11:30:09","2026-01-03 11:30:09"
"426e28ad-0493-40c3-8cb1-62ca31c4d90d","93f753ba-fa03-40b4-a2b2-84a8b12b6c14","Warehouse-West","98","26","11","163","2026-01-30 19:53:28","2025-11-22 14:46:05","2025-11-22 14:46:05"
"426ed6b2-eb8f-4ee0-b327-4feeea855a4d","5ada136a-937a-4657-b71f-6700f69b1c99","Warehouse-Central","265","20","19","161","2026-01-30 19:47:53","2025-09-28 21:37:18","2025-09-28 21:37:18"
"42811464-c210-44ba-aabb-50cd5c240429","42cdca60-9250-4ec2-a1c6-ec9f16957268","Warehouse-East","177","22","42","84","2026-01-30 19:52:02","2026-01-01 01:52:00","2026-01-01 01:52:00"
"42924904-47fe-4020-ada8-3b8b9d9efa60","aa4b16ca-7ccb-4ff8-929b-e54a30898298","Warehouse-Central","902","20","16","175","2026-01-30 19:51:33","2025-11-09 05:34:19","2025-11-09 05:34:19"
"429a72ca-e3a2-4ebf-a2de-84c16ad9317d","16dfdb2d-9dc7-4264-95e7-5b5781ea711d","Warehouse-East","715","11","38","60","2026-01-30 19:52:13","2025-06-27 11:15:44","2025-06-27 11:15:44"
"42a5fa93-c363-4645-b5f2-6c9618ca52cc","ff89a1a7-6dbc-42bf-87bb-ca1f07b87cbe","Warehouse-Central","537","30","43","108","2026-01-30 19:48:48","2025-12-01 09:41:56","2025-12-01 09:41:56"
"42b14d30-378b-458f-adba-0ea42dacddbf","124ac60b-a39d-4eeb-8a52-33d13df4d68b","Warehouse-Central","279","47","25","143","2026-01-30 19:51:01","2025-10-09 09:26:34","2025-10-09 09:26:34"
"42b4301d-757d-4e6f-8475-0cb2cfdf728b","004725c2-da73-4eb5-a2ab-67ddea27bcf1","Warehouse-Central","650","0","42","102","2026-01-30 19:49:18","2025-07-26 22:09:53","2025-07-26 22:09:53"
"42c089a9-6d29-402d-83b0-e1cdf832f8ba","9e3b7942-634d-4423-82b4-124c0d75b589","Warehouse-East","812","13","47","64","2026-01-30 19:51:12","2025-11-06 21:33:02","2025-11-06 21:33:02"
"42c1ca41-71e9-4b9e-9589-a4e9596b48c6","2ddcecb7-cae7-43dc-8616-da65caaffc5b","Warehouse-East","241","0","25","70","2026-01-30 19:52:51","2025-12-24 14:01:02","2025-12-24 14:01:02"
"42c7fc9c-c86a-4bd9-a862-21b3fcaf1747","caf20ede-aa5a-48e6-a009-8425c89ffa93","Warehouse-Central","850","2","28","137","2026-01-30 19:50:40","2025-10-03 21:13:01","2025-10-03 21:13:01"
"42cf72a4-d8e7-448d-86d7-47d08dc7feda","9a82c596-6b4c-4b31-989b-81cc33646b11","Warehouse-West","497","3","14","147","2026-01-30 19:53:21","2025-10-10 01:46:14","2025-10-10 01:46:14"
"42e298d2-1eae-4cee-ae38-bf9788eeb900","621b5887-9b27-420f-a8c4-d4f1932aff40","Warehouse-East","843","14","47","121","2026-01-30 19:52:37","2025-04-09 21:07:24","2025-04-09 21:07:24"
"42ef05de-0f2c-43f9-a068-30aec8583cbc","f06277e2-3865-4659-9626-20553879d7bb","Warehouse-West","920","10","50","53","2026-01-30 19:51:42","2025-02-28 05:45:22","2025-02-28 05:45:22"
"4308aea2-efff-40fc-89e8-102bafb1ecbf","e4a6cf50-9ad8-41ae-9095-17184f577d8f","Warehouse-West","782","43","24","193","2026-01-30 19:50:28","2025-11-07 11:05:44","2025-11-07 11:05:44"
"431910f6-cb15-4356-bbd7-63f72b5e1847","2d16285c-9bef-496b-b9c8-1c40436d1c93","Warehouse-Central","271","48","18","104","2026-01-30 19:48:38","2025-03-24 05:50:06","2025-03-24 05:50:06"
"431a2a21-3167-43ca-b7fb-6f47bd172094","9df07e79-a3eb-4d48-a5f4-cbcc14315461","Warehouse-West","513","47","26","181","2026-01-30 19:48:43","2025-11-16 12:40:54","2025-11-16 12:40:54"
"431e1959-c930-4996-bf1e-292d76ef54ac","bb827a23-eccd-43ce-893f-839104b1c8d6","Warehouse-East","309","13","37","105","2026-01-30 19:49:04","2025-12-09 17:10:29","2025-12-09 17:10:29"
"431e323c-99db-43e2-8a5a-dab7beb5057f","149b0cd0-ee67-4966-8f9b-40fd7f7a3b46","Warehouse-East","398","30","29","110","2026-01-30 19:53:39","2025-06-12 00:12:02","2025-06-12 00:12:02"
"4322923e-0dae-4b60-9b50-385e75795a73","68ef7e24-37f2-4927-9104-353cc6d3a5ca","Warehouse-West","171","23","44","66","2026-01-30 19:51:31","2025-04-24 15:19:20","2025-04-24 15:19:20"
"43242a5d-c048-40ce-a02c-5f2dc7aff58c","0eeea1b2-9e43-4009-a38b-1bbde63b51f7","Warehouse-West","855","16","25","123","2026-01-30 19:50:33","2026-01-08 07:33:57","2026-01-08 07:33:57"
"4341b3c9-69ca-4aac-a07e-96399a9bdd42","d6d74d99-5bac-48df-a528-68fa941e7443","Warehouse-East","514","30","45","194","2026-01-30 19:53:27","2025-08-10 14:05:06","2025-08-10 14:05:06"
"434b37f5-a11f-4428-9f3b-4abc9ae051f9","a32d3090-4098-4562-a152-58defc326287","Warehouse-West","344","31","47","75","2026-01-30 19:52:23","2025-11-25 21:20:32","2025-11-25 21:20:32"
"4375759c-e9b2-4ce6-9ff4-6c1a03b81424","cdb83b93-9222-4b63-bf6a-81c50126e7ac","Warehouse-West","382","29","24","148","2026-01-30 19:53:26","2025-05-13 21:32:21","2025-05-13 21:32:21"
"437ce3f5-aa9d-4033-886c-22e366ef5785","d7f263fc-43d3-474f-8219-4197f1b43af8","Warehouse-West","343","5","25","176","2026-01-30 19:52:53","2025-09-12 01:39:57","2025-09-12 01:39:57"
"439743fe-fa27-4e9d-9f90-58c54a77fc83","a9b541c9-86bd-4e97-b660-fdf200ab624d","Warehouse-Central","885","23","17","199","2026-01-30 19:48:47","2025-05-14 02:50:18","2025-05-14 02:50:18"
"4399fc5f-03e8-4df5-a3c6-ec9be88dc280","e59a9922-a33b-4db1-9654-81c775bf5d59","Warehouse-West","101","0","38","102","2026-01-30 19:48:36","2026-01-03 20:58:25","2026-01-03 20:58:25"
"439f9d9f-8927-4b0a-ad01-38410f5a426c","d6f66af8-35ba-4bdf-a103-a94c60ec28b8","Warehouse-West","606","38","33","117","2026-01-30 19:50:37","2025-09-19 05:02:16","2025-09-19 05:02:16"
"439fe294-68f1-4e2c-a806-25c37ebc4d9c","2cb63575-08e1-4dbf-aa86-80ec2e8d310d","Warehouse-East","270","42","49","119","2026-01-30 19:53:06","2025-02-24 14:00:29","2025-02-24 14:00:29"
"43a1d19c-8094-4d3f-adba-6edb52799fce","3af08e06-2e65-4a0a-b788-dd0b56effba6","Warehouse-West","113","13","31","134","2026-01-30 19:51:41","2025-07-23 15:43:39","2025-07-23 15:43:39"
"43a75e2c-c8d9-44eb-9aae-278887b7adb3","7aac892c-eeb1-4521-9622-30e9df156b1b","Warehouse-West","814","34","34","150","2026-01-30 19:48:33","2025-05-07 23:32:28","2025-05-07 23:32:28"
"43ce4acc-4a8c-4631-8e5e-c0c47d61cd08","e2a8299a-c88d-473a-82cc-c46349054b5b","Warehouse-East","182","23","34","170","2026-01-30 19:49:10","2025-09-11 18:30:51","2025-09-11 18:30:51"
"43de9d61-6653-4fae-9b5e-017fccc59ccb","9d03cdb3-2ca0-4385-bf0d-d1c8039718f7","Warehouse-East","116","47","38","87","2026-01-30 19:50:38","2025-06-18 15:12:21","2025-06-18 15:12:21"
"43f9b089-5c41-4b88-8881-cdfa13361bf6","3e9e4ab8-b5f2-4260-8e86-575aafe0fe5e","Warehouse-East","842","17","42","198","2026-01-30 19:50:50","2025-09-04 11:35:52","2025-09-04 11:35:52"
"43feec34-6580-4ef4-a74e-211d1bd15982","886531d4-46db-4f63-b2a9-a6fa3826dd79","Warehouse-Central","358","2","44","89","2026-01-30 19:50:39","2025-09-05 19:44:21","2025-09-05 19:44:21"
"440e84c3-9ceb-48e6-83dc-2bd8b465ca9f","dd604533-3039-4b4e-b544-0a463d58a5f1","Warehouse-Central","19","1","11","150","2026-01-30 19:48:20","2025-07-23 09:38:01","2025-07-23 09:38:01"
"44164185-d2a8-4912-9293-20ec6c41778b","1db31fcc-95ef-456a-bc02-db6d4f499e45","Warehouse-West","423","29","47","66","2026-01-30 19:49:22","2025-06-08 05:24:23","2025-06-08 05:24:23"
"4429bd25-5b60-42a7-b3a4-3b114b40af2b","5434dd9e-95b9-4217-95e3-b57d13e41e6c","Warehouse-West","476","23","24","189","2026-01-30 19:52:39","2025-02-24 14:02:31","2025-02-24 14:02:31"
"442ac56d-e0cb-4401-a67b-4b09957690bc","1c2ff59d-944c-4ec4-8623-a5137f20182f","Warehouse-West","833","28","18","178","2026-01-30 19:48:21","2025-03-09 14:58:47","2025-03-09 14:58:47"
"44378551-e0ae-439c-ac66-dedccc55d981","3f9e11bb-ddce-4034-a0ff-3b89060e8ecf","Warehouse-Central","184","30","22","198","2026-01-30 19:51:04","2025-10-06 21:40:53","2025-10-06 21:40:53"
"443ddd83-f132-4911-9f73-1a361a0dc1e7","48d29a0f-02b4-41ff-86bb-dfa045661d9e","Warehouse-West","592","31","41","56","2026-01-30 19:49:52","2025-04-15 10:08:28","2025-04-15 10:08:28"
"4448d92d-940d-49a3-87e1-9d0cda7a12dd","7226abc7-5f48-4c37-8de9-fa07598c960c","Warehouse-West","9","4","24","144","2026-01-30 19:52:44","2025-05-01 21:55:53","2025-05-01 21:55:53"
"444c3fba-6715-4dc7-bb23-983f236f6455","bb91ae77-2e95-468a-a81e-2c77f419c0c9","Warehouse-Central","72","27","12","65","2026-01-30 19:53:35","2025-11-21 21:25:43","2025-11-21 21:25:43"
"444c6ad3-fdd3-4057-9253-35ff79e0561e","1f61092e-5a37-4ff8-831a-adf71bc7aad4","Warehouse-East","317","46","15","67","2026-01-30 19:50:27","2025-06-20 17:19:19","2025-06-20 17:19:19"
"446057d7-5e31-41e1-b442-ecaa46cfb8d1","7f245759-85f4-4157-b1ba-bdbaa2aa3deb","Warehouse-West","880","30","28","121","2026-01-30 19:52:49","2025-02-02 19:55:25","2025-02-02 19:55:25"
"447cd785-caba-4866-ae70-ee644c05f41f","ffdeee4d-609e-4541-9373-9b834b3b9f8d","Warehouse-West","140","39","26","102","2026-01-30 19:48:05","2025-04-06 15:49:24","2025-04-06 15:49:24"
